id,name,shortName,image_url
5d3eb59ea4b9361c284bb4b2,FN Five-seveN 5.7x28 120mm threaded barrel,5-7 thr.,https://assets.tarkov.dev/5d3eb59ea4b9361c284bb4b2-512.webp
5d3eb5b6a4b9361eab311902,FN Five-seveN 5.7x28 120mm barrel,5-7 barrel,https://assets.tarkov.dev/5d3eb5b6a4b9361eab311902-512.webp
5d3eb5eca4b9363b1f22f8e4,FN Five-seveN 5.7x28 20-round magazine,5-7,https://assets.tarkov.dev/5d3eb5eca4b9363b1f22f8e4-512.webp
5d3ef698a4b9361182109872,Gemtech SFN-57 5.7x28 sound suppressor,SFN-57,https://assets.tarkov.dev/5d3ef698a4b9361182109872-512.webp
5d3f06c886f7743bb5318c6a,HK MP5K 9x19 submachine gun Default,MP5K-N Default,https://assets.tarkov.dev/5d3f06c886f7743bb5318c6a-512.webp
5d3f0bc986f7743cb332abdc,Beretta M9A3 9x19 pistol Default,M9A3 Default,https://assets.tarkov.dev/5d3f0bc986f7743cb332abdc-512.webp
5d403f9186f7743cac3f229b,Bottle of Dan Jackiel whiskey,Whiskey,https://assets.tarkov.dev/5d403f9186f7743cac3f229b-512.webp
5d40407c86f774318526545a,Bottle of Tarkovskaya vodka,Vodka,https://assets.tarkov.dev/5d40407c86f774318526545a-512.webp
5d40412b86f7743cb332ac3a,Schaman shampoo,Shampoo,https://assets.tarkov.dev/5d40412b86f7743cb332ac3a-512.webp
5d40419286f774318526545f,Metal cutting scissors,MScissors,https://assets.tarkov.dev/5d40419286f774318526545f-512.webp
5d4041f086f7743cac3f22a7,Ortodontox toothpaste,Ortodontox,https://assets.tarkov.dev/5d4041f086f7743cac3f22a7-512.webp
5d40425986f7743185265461,Nippers,Nippers,https://assets.tarkov.dev/5d40425986f7743185265461-512.webp
5d4042a986f7743185265463,Flat screwdriver (Long),L&F scdr.,https://assets.tarkov.dev/5d4042a986f7743185265463-512.webp
5d43021ca4b9362eab4b5e25,Lone Star TX-15 DML 5.56x45 carbine,TX-15 DML,https://assets.tarkov.dev/5d43021ca4b9362eab4b5e25-512.webp
5d4405aaa4b9361e6a4e6bd3,TX-15 5.56x45 Lightweight upper receiver,TX15 LW,https://assets.tarkov.dev/5d4405aaa4b9361e6a4e6bd3-512.webp
5d4405f0a4b9361e6a4e6bd9,AR-15 Lone Star Ion Lite handguard,Ion Lite,https://assets.tarkov.dev/5d4405f0a4b9361e6a4e6bd9-512.webp
5d440625a4b9361eec4ae6c5,AR-15 Thunder Beast Arms 223CB 5.56x45 muzzle brake,223CB,https://assets.tarkov.dev/5d440625a4b9361eec4ae6c5-512.webp
5d44064fa4b9361e4f6eb8b5,Thunder Beast Arms Ultra 5 sound suppressor,Ultra 5,https://assets.tarkov.dev/5d44064fa4b9361e4f6eb8b5-512.webp
5d44069ca4b9361ebd26fc37,AR-15 Magpul PRS GEN3 stock (Black),PRS GEN3,https://assets.tarkov.dev/5d44069ca4b9361ebd26fc37-512.webp
5d4406a8a4b9361e4f6eb8b7,AR-15 Magpul PRS GEN3 stock (Grey),PRS GEN3,https://assets.tarkov.dev/5d4406a8a4b9361e4f6eb8b7-512.webp
5d440b93a4b9364276578d4b,AR-15 5.56x45 18 inch barrel,"AR-15 18""",https://assets.tarkov.dev/5d440b93a4b9364276578d4b-512.webp
5d440b9fa4b93601354d480c,AR-15 5.56x45 20 inch barrel,"AR-15 20""",https://assets.tarkov.dev/5d440b9fa4b93601354d480c-512.webp
5d44334ba4b9362b346d1948,AR-15 Radian Weapons Raptor charging handle (Tungsten Grey),Raptor,https://assets.tarkov.dev/5d44334ba4b9362b346d1948-512.webp
5d443f8fa4b93678dd4a01aa,AR-10 Thunder Beast Arms 30CB 7.62x51 muzzle brake,30CB,https://assets.tarkov.dev/5d443f8fa4b93678dd4a01aa-512.webp
5d4aaa54a4b9365392071170,AK TDI AKM-L handguard (Anodized Red),AKM-L,https://assets.tarkov.dev/5d4aaa54a4b9365392071170-512.webp
5d4aaa73a4b9365392071175,AK TDI AKM-L handguard (Anodized Bronze),AKM-L,https://assets.tarkov.dev/5d4aaa73a4b9365392071175-512.webp
5d4aab30a4b9365435358c55,AK Vezhlivyy Strelok VS-24 + VS-33c handguard with gas tube (White),VS Combo,https://assets.tarkov.dev/5d4aab30a4b9365435358c55-512.webp
5d4d617f86f77449c463d107,Lone Star TX-15 DML 5.56x45 carbine Default,TX-15 DML Default,https://assets.tarkov.dev/5d4d617f86f77449c463d107-512.webp
5d51290186f77419093e7c24,FN Five-seveN MK2 5.7x28 pistol Default,FN 5-7 Default,https://assets.tarkov.dev/5d51290186f77419093e7c24-512.webp
5d5d646386f7742797261fd9,6B3TM-01 armored rig (Khaki),6B3TM-01,https://assets.tarkov.dev/5d5d646386f7742797261fd9-512.webp
5d5d85c586f774279a21cbdb,Haley Strategic D3CRX Chest Harness (Ranger Green),D3CRX,https://assets.tarkov.dev/5d5d85c586f774279a21cbdb-512.webp
5d5d87f786f77427997cfaef,Ars Arma A18 Skanda plate carrier (MultiCam),A18 Skanda,https://assets.tarkov.dev/5d5d87f786f77427997cfaef-512.webp
5d5d8ca986f7742798716522,SOE Micro Rig (MultiCam),Micro Rig,https://assets.tarkov.dev/5d5d8ca986f7742798716522-512.webp
5d5d940f86f7742797262046,Oakley Mechanism heavy duty backpack (Black),Mechanism,https://assets.tarkov.dev/5d5d940f86f7742797262046-512.webp
5d5e7d28a4b936645d161203,MSA ACH TC-2001 MICH Series helmet (Olive Drab),TC-2001,https://assets.tarkov.dev/5d5e7d28a4b936645d161203-512.webp
5d5e9c74a4b9364855191c40,MSA ACH TC-2002 MICH Series helmet (Olive Drab),TC-2002,https://assets.tarkov.dev/5d5e9c74a4b9364855191c40-512.webp
5d5fca1ea4b93635fd598c07,ESS Crossbow tactical glasses,Crossbow,https://assets.tarkov.dev/5d5fca1ea4b93635fd598c07-512.webp
5d63d33b86f7746ea9275524,Flat screwdriver,F scdr.,https://assets.tarkov.dev/5d63d33b86f7746ea9275524-512.webp
5d67abc1a4b93614ec50137f,FN Five-seveN MK2 5.7x28 pistol (FDE),FN 5-7 FDE,https://assets.tarkov.dev/5d67abc1a4b93614ec50137f-512.webp
5d6d2e22a4b9361bd5780d05,Oakley SI Gascan glasses,Gascan,https://assets.tarkov.dev/5d6d2e22a4b9361bd5780d05-512.webp
5d6d2ef3a4b93618084f58bd,RayBench Aviator glasses,Aviator,https://assets.tarkov.dev/5d6d2ef3a4b93618084f58bd-512.webp
5d6d3716a4b9361bc8618872,BNTI LShZ-2DTM helmet (Black),LShZ-2DTM,https://assets.tarkov.dev/5d6d3716a4b9361bc8618872-512.webp
5d6d3829a4b9361bc8618943,LShZ-2DTM face shield,2DTM FS,https://assets.tarkov.dev/5d6d3829a4b9361bc8618943-512.webp
5d6d3943a4b9360dbc46d0cc,LShZ-2DTM cover (Black),LShZ-2DTM,https://assets.tarkov.dev/5d6d3943a4b9360dbc46d0cc-512.webp
5d6d3be5a4b9361bc73bc763,LShZ-2DTM aventail,Aventail,https://assets.tarkov.dev/5d6d3be5a4b9361bc73bc763-512.webp
5d6e6772a4b936088465b17c,12/70 5.25mm buckshot,5.25mm,https://assets.tarkov.dev/5d6e6772a4b936088465b17c-512.webp
5d6e67fba4b9361bc73bc779,12/70 6.5mm Express buckshot,Express,https://assets.tarkov.dev/5d6e67fba4b9361bc73bc779-512.webp
5d6e6806a4b936088465b17e,12/70 8.5mm Magnum buckshot,Magnum,https://assets.tarkov.dev/5d6e6806a4b936088465b17e-512.webp
5d6e6869a4b9361c140bcfde,12/70 Grizzly 40 slug,Grizzly 40,https://assets.tarkov.dev/5d6e6869a4b9361c140bcfde-512.webp
5d6e6891a4b9361bd473feea,12/70 Poleva-3 slug,Poleva-3,https://assets.tarkov.dev/5d6e6891a4b9361bd473feea-512.webp
5d6e689ca4b9361bc8618956,12/70 Poleva-6u slug,Poleva-6u,https://assets.tarkov.dev/5d6e689ca4b9361bc8618956-512.webp
5d6e68a8a4b9360b6c0d54e2,12/70 AP-20 armor-piercing slug,AP-20,https://assets.tarkov.dev/5d6e68a8a4b9360b6c0d54e2-512.webp
5d6e68b3a4b9361bca7e50b5,12/70 Copper Sabot Premier HP slug,CSP,https://assets.tarkov.dev/5d6e68b3a4b9361bca7e50b5-512.webp
5d6e68c4a4b9361b93413f79,12/70 makeshift .50 BMG slug,.50 BMG,https://assets.tarkov.dev/5d6e68c4a4b9361b93413f79-512.webp
5d6e68d1a4b93622fe60e845,12/70 SuperFormance HP slug,SFormance,https://assets.tarkov.dev/5d6e68d1a4b93622fe60e845-512.webp
5d6e68dea4b9361bcc29e659,12/70 Dual Sabot slug,DualSabot,https://assets.tarkov.dev/5d6e68dea4b9361bcc29e659-512.webp
5d6e68e6a4b9361c140bcfe0,12/70 FTX Custom Lite slug,FTX,https://assets.tarkov.dev/5d6e68e6a4b9361c140bcfe0-512.webp
5d6e6911a4b9361bd5780d52,12/70 flechette,Flechette,https://assets.tarkov.dev/5d6e6911a4b9361bd5780d52-512.webp
5d6e695fa4b936359b35d852,20/70 5.6mm buckshot,5.6mm,https://assets.tarkov.dev/5d6e695fa4b936359b35d852-512.webp
5d6e69b9a4b9361bc8618958,20/70 6.2mm buckshot,6.2mm,https://assets.tarkov.dev/5d6e69b9a4b9361bc8618958-512.webp
5d6e69c7a4b9360b6c0d54e4,20/70 7.3mm buckshot,7.3mm,https://assets.tarkov.dev/5d6e69c7a4b9360b6c0d54e4-512.webp
5d6e6a05a4b93618084f58d0,20/70 Star slug,Star,https://assets.tarkov.dev/5d6e6a05a4b93618084f58d0-512.webp
5d6e6a42a4b9364f07165f52,20/70 Poleva-6u slug,Poleva-6u,https://assets.tarkov.dev/5d6e6a42a4b9364f07165f52-512.webp
5d6e6a53a4b9361bd473feec,20/70 Poleva-3 slug,Poleva-3,https://assets.tarkov.dev/5d6e6a53a4b9361bd473feec-512.webp
5d6e6a5fa4b93614ec501745,20/70 Devastator slug,Devastator,https://assets.tarkov.dev/5d6e6a5fa4b93614ec501745-512.webp
5d6fc78386f77449d825f9dc,"Gunpowder ""Eagle""",Eagle,https://assets.tarkov.dev/5d6fc78386f77449d825f9dc-512.webp
5d6fc87386f77449db3db94e,"Gunpowder ""Hawk""",Hawk,https://assets.tarkov.dev/5d6fc87386f77449db3db94e-512.webp
5d7b6bafa4b93652786f4c76,FN Five-seveN MK2 RMR mount,5-7 RMR,https://assets.tarkov.dev/5d7b6bafa4b93652786f4c76-512.webp
5d7b845786f7743c1e531da7,FN Five-seveN MK2 5.7x28 pistol (FDE) Default,FN 5-7 FDE Default,https://assets.tarkov.dev/5d7b845786f7743c1e531da7-512.webp
5d80c60f86f77440373c4ece,RB-BK marked key,RB-BK mrk.,https://assets.tarkov.dev/5d80c60f86f77440373c4ece-512.webp
5d80c62a86f7744036212b3f,RB-VO marked key,RB-VO mrk.,https://assets.tarkov.dev/5d80c62a86f7744036212b3f-512.webp
5d80c66d86f774405611c7d6,RB-AO key,RB-AO,https://assets.tarkov.dev/5d80c66d86f774405611c7d6-512.webp
5d80c6c586f77440351beef1,RB-OB key,RB-OB,https://assets.tarkov.dev/5d80c6c586f77440351beef1-512.webp
5d80c6fc86f774403a401e3c,RB-TB key,RB-TB,https://assets.tarkov.dev/5d80c6fc86f774403a401e3c-512.webp
5d80c78786f774403a401e3e,RB-AK key,RB-AK,https://assets.tarkov.dev/5d80c78786f774403a401e3e-512.webp
5d80c88d86f77440556dbf07,RB-AM key,RB-AM,https://assets.tarkov.dev/5d80c88d86f77440556dbf07-512.webp
5d80c8f586f77440373c4ed0,RB-OP key,RB-OP,https://assets.tarkov.dev/5d80c8f586f77440373c4ed0-512.webp
5d80c93086f7744036212b41,RB-MP11 key,RB-MP11,https://assets.tarkov.dev/5d80c93086f7744036212b41-512.webp
5d80c95986f77440351beef3,RB-MP12 key,RB-MP12,https://assets.tarkov.dev/5d80c95986f77440351beef3-512.webp
5d80ca9086f774403a401e40,RB-MP21 key,RB-MP21,https://assets.tarkov.dev/5d80ca9086f774403a401e40-512.webp
5d80cab086f77440535be201,RB-MP22 key,RB-MP22,https://assets.tarkov.dev/5d80cab086f77440535be201-512.webp
5d80cb3886f77440556dbf09,RB-PSP1 key,RB-PSP1,https://assets.tarkov.dev/5d80cb3886f77440556dbf09-512.webp
5d80cb5686f77440545d1286,RB-PSV1 key,RB-PSV1,https://assets.tarkov.dev/5d80cb5686f77440545d1286-512.webp
5d80cb8786f774405611c7d9,RB-PP key,RB-PP,https://assets.tarkov.dev/5d80cb8786f774405611c7d9-512.webp
5d80cbd886f77470855c26c2,RB-MP13 key,RB-MP13,https://assets.tarkov.dev/5d80cbd886f77470855c26c2-512.webp
5d80ccac86f77470841ff452,RB-ORB1 key,RB-ORB1,https://assets.tarkov.dev/5d80ccac86f77470841ff452-512.webp
5d80ccdd86f77474f7575e02,RB-ORB2 key,RB-ORB2,https://assets.tarkov.dev/5d80ccdd86f77474f7575e02-512.webp
5d80cd1a86f77402aa362f42,RB-ORB3 key,RB-ORB3,https://assets.tarkov.dev/5d80cd1a86f77402aa362f42-512.webp
5d8e0db586f7744450412a42,RB-KORL key,RB-KORL,https://assets.tarkov.dev/5d8e0db586f7744450412a42-512.webp
5d8e0e0e86f774321140eb56,RB-KPRL key,RB-KPRL,https://assets.tarkov.dev/5d8e0e0e86f774321140eb56-512.webp
5d8e15b686f774445103b190,HEP station storage room key,HEPS,https://assets.tarkov.dev/5d8e15b686f774445103b190-512.webp
5d8e3ecc86f774414c78d05e,RB-GN key,RB-GN,https://assets.tarkov.dev/5d8e3ecc86f774414c78d05e-512.webp
5d947d3886f774447b415893,RB-SMP key,RB-SMP,https://assets.tarkov.dev/5d947d3886f774447b415893-512.webp
5d947d4e86f774447b415895,RB-KSM key,RB-KSM,https://assets.tarkov.dev/5d947d4e86f774447b415895-512.webp
5d95d6be86f77424444eb3a7,RB-PSV2 key,RB-PSV2,https://assets.tarkov.dev/5d95d6be86f77424444eb3a7-512.webp
5d95d6fa86f77424484aa5e9,RB-PSP2 key,RB-PSP2,https://assets.tarkov.dev/5d95d6fa86f77424484aa5e9-512.webp
5d96141523f0ea1b7f2aacab,Door Kicker boonie hat,Door Kicker,https://assets.tarkov.dev/5d96141523f0ea1b7f2aacab-512.webp
5d9f1fa686f774726974a992,RB-ST key,RB-ST,https://assets.tarkov.dev/5d9f1fa686f774726974a992-512.webp
5da46e3886f774653b7a83fe,RB-RS key,RB-RS,https://assets.tarkov.dev/5da46e3886f774653b7a83fe-512.webp
5da5cdcd86f774529238fb9b,RB-RH key,RB-RH,https://assets.tarkov.dev/5da5cdcd86f774529238fb9b-512.webp
5da743f586f7744014504f72,USEC stash key,USEC,https://assets.tarkov.dev/5da743f586f7744014504f72-512.webp
5dcbd56fdbd3d91b3e5468d5,Desert Tech MDR 7.62x51 assault rifle,MDR,https://assets.tarkov.dev/5dcbd56fdbd3d91b3e5468d5-512.webp
5dcbd6b46ec07c0c4347a564,MDR handguard (Black),MDR Black,https://assets.tarkov.dev/5dcbd6b46ec07c0c4347a564-512.webp
5dcbd6dddbd3d91b3e5468de,MDR pistol grip (Black),MDR Black,https://assets.tarkov.dev/5dcbd6dddbd3d91b3e5468de-512.webp
5dcbe9431e1f4616d354987e,MDR 7.62x51 16 inch barrel,"MDR 762 16""",https://assets.tarkov.dev/5dcbe9431e1f4616d354987e-512.webp
5dcbe965e4ed22586443a79d,AR-10 Desert Tech 7.62x51 flash hider,MDR 762,https://assets.tarkov.dev/5dcbe965e4ed22586443a79d-512.webp
5dd7f8c524e5d7504a4e3077,Kalashnikov AK-74 5.45x39 assault rifle Plum,AK-74 Plum,https://assets.tarkov.dev/5dd7f8c524e5d7504a4e3077-512.webp
5dd800bde492226366631317,Kalashnikov AK-104 7.62x39 assault rifle T-SAW,AK-104 T-SAW,https://assets.tarkov.dev/5dd800bde492226366631317-512.webp
5dd800eae49222636663133b,Colt M4A1 5.56x45 assault rifle SAI,M4A1 SAI,https://assets.tarkov.dev/5dd800eae49222636663133b-512.webp
5dd8013ff4c3af18c507b10a,Lone Star TX-15 DML 5.56x45 carbine D-WARRIOR,TX-15 DML D-WARRIOR,https://assets.tarkov.dev/5dd8013ff4c3af18c507b10a-512.webp
5ddbbeac582ed30a6134e577,Saiga-12K ver.10 12ga semi-automatic shotgun NERFGUN,Saiga-12K NERFGUN,https://assets.tarkov.dev/5ddbbeac582ed30a6134e577-512.webp
5de652c31b7e3716273428be,Molot Arms VPO-215 Gornostay .366 TKM bolt-action rifle,VPO-215 Gornostay,https://assets.tarkov.dev/5de652c31b7e3716273428be-512.webp
5de653abf76fdc1ce94a5a2a,VPO-215 .366 TKM 4-round magazine,VPO-215,https://assets.tarkov.dev/5de653abf76fdc1ce94a5a2a-512.webp
5de65547883dde217541644b,VPO-215-02 .366TKM 600mm barrel,215 600mm,https://assets.tarkov.dev/5de65547883dde217541644b-512.webp
5de6556a205ddc616a6bc4f7,VPO-215 thread protector,215 thr.,https://assets.tarkov.dev/5de6556a205ddc616a6bc4f7-512.webp
5de6558e9f98ac2bc65950fc,VPO-215 scope rail mount,215 rail,https://assets.tarkov.dev/5de6558e9f98ac2bc65950fc-512.webp
5de655be4a9f347bc92edb88,VPO-215 wooden stock,VPO-215,https://assets.tarkov.dev/5de655be4a9f347bc92edb88-512.webp
5de7bd7bfd6b4e6e2276dc25,B&T MP9-N 9x19 submachine gun,MP9-N,https://assets.tarkov.dev/5de7bd7bfd6b4e6e2276dc25-512.webp
5de8e67c4a9f347bc92edbd7,MP9-N 9x19 upper receiver,MP9-N,https://assets.tarkov.dev/5de8e67c4a9f347bc92edbd7-512.webp
5de8e8dafd6b4e6e2276dc32,MP9 9x19 15-round magazine,MP9,https://assets.tarkov.dev/5de8e8dafd6b4e6e2276dc32-512.webp
5de8ea8ffd6b4e6e2276dc35,MP9 9x19 20-round magazine,MP9,https://assets.tarkov.dev/5de8ea8ffd6b4e6e2276dc35-512.webp
5de8eaadbbaf010b10528a6d,MP9 9x19 25-round magazine,MP9,https://assets.tarkov.dev/5de8eaadbbaf010b10528a6d-512.webp
5de8eac42a78646d96665d91,MP9 9x19 30-round magazine,MP9,https://assets.tarkov.dev/5de8eac42a78646d96665d91-512.webp
5de8f237bbaf010b10528a70,MP9 9x19 sound suppressor mount,MP9 adpt.,https://assets.tarkov.dev/5de8f237bbaf010b10528a70-512.webp
5de8f2d5b74cd90030650c72,MP9 9x19 sound suppressor,MP9,https://assets.tarkov.dev/5de8f2d5b74cd90030650c72-512.webp
5de8fb539f98ac2bc659513a,MP9 rear sight,MP9 RS,https://assets.tarkov.dev/5de8fb539f98ac2bc659513a-512.webp
5de8fbad2fbe23140d3ee9c4,MP9-N vertical foregrip,MP9 VFG,https://assets.tarkov.dev/5de8fbad2fbe23140d3ee9c4-512.webp
5de8fbf2b74cd90030650c79,MP9 bottom rail,MP9 bottom,https://assets.tarkov.dev/5de8fbf2b74cd90030650c79-512.webp
5de8fc0b205ddc616a6bc51b,MP9 side rail,MP9 side,https://assets.tarkov.dev/5de8fc0b205ddc616a6bc51b-512.webp
5de910da8b6c4240ba2651b5,MP9 stock,MP9,https://assets.tarkov.dev/5de910da8b6c4240ba2651b5-512.webp
5de922d4b11454561e39239f,MP9 charging handle,MP9 CH,https://assets.tarkov.dev/5de922d4b11454561e39239f-512.webp
5df24cf80dee1b22f862e9bc,ORSIS T-5000M 7.62x51 bolt-action sniper rifle,T-5000M,https://assets.tarkov.dev/5df24cf80dee1b22f862e9bc-512.webp
5df256570dee1b22f862e9c4,ORSIS T-5000M 7.62x51 660mm barrel,T-5000M 660mm,https://assets.tarkov.dev/5df256570dee1b22f862e9c4-512.webp
5df25b6c0b92095fd441e4cf,ORSIS T-5000M 7.62x51 5-round magazine,T-5000M,https://assets.tarkov.dev/5df25b6c0b92095fd441e4cf-512.webp
5df25d3bfd6b4e6e2276dc9a,ORSIS T-5000M handguard,T-5000M,https://assets.tarkov.dev/5df25d3bfd6b4e6e2276dc9a-512.webp
5df35ddddfc58d14537c2036,ORSIS T-5000M stock,T-5000M,https://assets.tarkov.dev/5df35ddddfc58d14537c2036-512.webp
5df35e59c41b2312ea3334d5,ORSIS T-5000M aluminium body,T-5000M body,https://assets.tarkov.dev/5df35e59c41b2312ea3334d5-512.webp
5df35e7f2a78646d96665dd4,ORSIS T-5000M 7.62x51 muzzle brake-compensator,T-5000M,https://assets.tarkov.dev/5df35e7f2a78646d96665dd4-512.webp
5df35e970b92095fd441e4d2,ORSIS T-5000M scope mount,T-5000M,https://assets.tarkov.dev/5df35e970b92095fd441e4d2-512.webp
5df35ea9c41b2312ea3334d8,ORSIS T-5000M long length rail,ORSIS long,https://assets.tarkov.dev/5df35ea9c41b2312ea3334d8-512.webp
5df35eb2b11454561e3923e2,ORSIS T-5000M medium length rail,ORSIS med.,https://assets.tarkov.dev/5df35eb2b11454561e3923e2-512.webp
5df36948bb49d91fb446d5ad,ORSIS T-5000M padded handguard grip,T-5000M pad,https://assets.tarkov.dev/5df36948bb49d91fb446d5ad-512.webp
5df38a5fb74cd90030650cb6,ORSIS T-5000M pistol grip,T-5000M,https://assets.tarkov.dev/5df38a5fb74cd90030650cb6-512.webp
5df8a2ca86f7740bfe6df777,6B2 body armor (Flora),6B2,https://assets.tarkov.dev/5df8a2ca86f7740bfe6df777-512.webp
5df8a42886f77412640e2e75,Velocity Systems MPPV Multi-Purpose Patrol Vest (Wolf Grey),MPPV,https://assets.tarkov.dev/5df8a42886f77412640e2e75-512.webp
5df8a4d786f77412672a1e3b,6Sh118 raid backpack (EMR),6Sh118,https://assets.tarkov.dev/5df8a4d786f77412672a1e3b-512.webp
5df8a58286f77412631087ed,TSh-4M-L soft tank crew helmet,Tank helmet,https://assets.tarkov.dev/5df8a58286f77412631087ed-512.webp
5df8a6a186f77412640e2e80,Christmas tree ornament (Red),Ornament,https://assets.tarkov.dev/5df8a6a186f77412640e2e80-512.webp
5df8a72c86f77412640e2e83,Christmas tree ornament (Silver),Ornament,https://assets.tarkov.dev/5df8a72c86f77412640e2e83-512.webp
5df8a77486f77412672a1e3f,Christmas tree ornament (Violet),Ornament,https://assets.tarkov.dev/5df8a77486f77412672a1e3f-512.webp
5df8ce05b11454561e39243b,Knight's Armament Company SR-25 7.62x51 marksman rifle,SR-25,https://assets.tarkov.dev/5df8ce05b11454561e39243b-512.webp
5df8e053bb49d91fb446d6a6,AR-10 KAC charging handle,KAC,https://assets.tarkov.dev/5df8e053bb49d91fb446d6a6-512.webp
5df8e085bb49d91fb446d6a8,AR-10 KAC ambidextrous charging handle,KAC Ambi,https://assets.tarkov.dev/5df8e085bb49d91fb446d6a8-512.webp
5df8e4080b92095fd441e594,SR-25 7.62x51 upper receiver,SR-25,https://assets.tarkov.dev/5df8e4080b92095fd441e594-512.webp
5df8f535bb49d91fb446d6b0,AR-10 7.62x51 KAC 10-round steel magazine,KAC 7.62,https://assets.tarkov.dev/5df8f535bb49d91fb446d6b0-512.webp
5df8f541c41b2312ea3335e3,AR-10 7.62x51 KAC 20-round steel magazine,KAC 7.62,https://assets.tarkov.dev/5df8f541c41b2312ea3335e3-512.webp
5df916dfbb49d91fb446d6b9,AR-10 KAC URX 4 14.5 inch handguard,"URX4 14.5""",https://assets.tarkov.dev/5df916dfbb49d91fb446d6b9-512.webp
5df917564a9f347bc92edca3,SR-25 7.62x51 16 inch barrel,"SR-25 16""",https://assets.tarkov.dev/5df917564a9f347bc92edca3-512.webp
5dfa397fb11454561e39246c,SR-25 7.62x51 20 inch barrel,"SR-25 20""",https://assets.tarkov.dev/5dfa397fb11454561e39246c-512.webp
5dfa3cd1b33c0951220c079b,AR-10 KAC QDC 7.62x51 Flash Suppressor Kit,KAC QDC,https://assets.tarkov.dev/5dfa3cd1b33c0951220c079b-512.webp
5dfa3d2b0dee1b22f862eade,KAC PRS/QDC 7.62x51 sound suppressor,PRS QDC,https://assets.tarkov.dev/5dfa3d2b0dee1b22f862eade-512.webp
5dfa3d45dfc58d14537c20b0,AR-10 KAC Low Profile Gas Block,KAC,https://assets.tarkov.dev/5dfa3d45dfc58d14537c20b0-512.webp
5dfa3d7ac41b2312ea33362a,KAC Folding Micro rear sight,KAC MRS,https://assets.tarkov.dev/5dfa3d7ac41b2312ea33362a-512.webp
5dfa3d950dee1b22f862eae0,KAC Folding Micro front sight,KAC MFS,https://assets.tarkov.dev/5dfa3d950dee1b22f862eae0-512.webp
5dfcd0e547101c39625f66f9,SVD SAG MK1 chassis,SAG MK1,https://assets.tarkov.dev/5dfcd0e547101c39625f66f9-512.webp
5dfce88fe9dc277128008b2e,SVDS custom cut dust cover,SVDS CDC,https://assets.tarkov.dev/5dfce88fe9dc277128008b2e-512.webp
5dfe14f30b92095fd441edaf,ETMI-019 shotgun rail mount,ETMI-019,https://assets.tarkov.dev/5dfe14f30b92095fd441edaf-512.webp
5dfe6104585a0c3e995c7b82,NcSTAR ADO P4 Sniper 3-9x42 riflescope,ADO P4,https://assets.tarkov.dev/5dfe6104585a0c3e995c7b82-512.webp
5dff772da3651922b360bf91,VOMZ Pilad 4x32 25.4mm riflescope,Pilad 4x32,https://assets.tarkov.dev/5dff772da3651922b360bf91-512.webp
5dff77c759400025ea5150cf,Leapers UTG 25mm ring scope mount,UTG 25mm,https://assets.tarkov.dev/5dff77c759400025ea5150cf-512.webp
5dff8db859400025ea5150d4,SVD SAG low profile sidemount,SVD Low,https://assets.tarkov.dev/5dff8db859400025ea5150d4-512.webp
5e00903ae9dc277128008b87,B&T MP9 9x19 submachine gun,MP9,https://assets.tarkov.dev/5e00903ae9dc277128008b87-512.webp
5e0090f7e9dc277128008b93,MP9 9x19 upper receiver,MP9,https://assets.tarkov.dev/5e0090f7e9dc277128008b93-512.webp
5e00c1ad86f774747333222c,Team Wendy EXFIL Ballistic Helmet (Black),EXFIL,https://assets.tarkov.dev/5e00c1ad86f774747333222c-512.webp
5e00cdd986f7747473332240,Team Wendy EXFIL Ballistic face shield (Black),EXFIL FS,https://assets.tarkov.dev/5e00cdd986f7747473332240-512.webp
5e00cfa786f77469dc6e5685,Team Wendy EXFIL Ear Covers (Black),EXFIL Ears,https://assets.tarkov.dev/5e00cfa786f77469dc6e5685-512.webp
5e01e9e273d8eb11426f5bc3,SVDS Rotor 43 thread adapter,SVDS thr.,https://assets.tarkov.dev/5e01e9e273d8eb11426f5bc3-512.webp
5e01ea19e9dc277128008c0b,Rotor 43 7.62x54R sound suppressor,R43 7.62x54R,https://assets.tarkov.dev/5e01ea19e9dc277128008c0b-512.webp
5e01ef6886f77445f643baa4,Team Wendy EXFIL Ballistic Helmet (Coyote Brown),EXFIL,https://assets.tarkov.dev/5e01ef6886f77445f643baa4-512.webp
5e01f31d86f77465cf261343,Team Wendy EXFIL Ear Covers (Coyote Brown),EXFIL Ears,https://assets.tarkov.dev/5e01f31d86f77465cf261343-512.webp
5e01f37686f774773c6f6c15,Team Wendy EXFIL Ballistic face shield (Coyote Brown),EXFIL FS,https://assets.tarkov.dev/5e01f37686f774773c6f6c15-512.webp
5e023cf8186a883be655e54f,7.62x54mm R T-46M gzh,T-46M,https://assets.tarkov.dev/5e023cf8186a883be655e54f-512.webp
5e023d34e8a400319a28ed44,7.62x54mm R BT gzh,BT,https://assets.tarkov.dev/5e023d34e8a400319a28ed44-512.webp
5e023d48186a883be655e551,7.62x54mm R BS gs,BS,https://assets.tarkov.dev/5e023d48186a883be655e551-512.webp
5e023e53d4353e3302577c4c,7.62x51mm BCP FMJ,BCP FMJ,https://assets.tarkov.dev/5e023e53d4353e3302577c4c-512.webp
5e023e6e34d52a55c3304f71,7.62x51mm TCW SP,TCW SP,https://assets.tarkov.dev/5e023e6e34d52a55c3304f71-512.webp
